,Name,Clean Name,Report,Address,City,Key,Count of Courses
5180,westside motors,westsidemotors,Course,1730 3rd street west,thief river falls,westside17303rdsthiefriv,12
5181,Goodguys Tire & Auto Repair,goodguystireautorepair,Course,6770 N Blackstone Ave,ca,goodguys6770nblaca,8
5182,Beacon Tire,beacontire,Course,1713 EAST MAIN,Russellville,beaconti1713eastrussellv,0
5183,Ben Tire,bentire,Course,840 commercial ave,Springfield,bentire840commespringfi,0
5184,Dobbs Tire & Autocenters,dobbstireautocenters,Course,5635 Telegraph,Oakville,dobbstir5635teleoakville,7
5185,Exxpress Tire Delivery,exxpresstiredelivery,Course,1275 Lehigh Station Rd,Rochester,exxpress1275lehirocheste,0
5186,Exxpress Tire Delivery,exxpresstiredelivery,Course,1275 Lehigh Station Rd,Rochester,exxpress1275lehirocheste,0
5187,Exxpress Tire Delivery,exxpresstiredelivery,Course,1275 Lehigh Station Rd,Rochester,exxpress1275lehirocheste,0
5188,C. C. Motorsports,ccmotorsports,Course,,,,0
5189,Exxpress Tire Delivery,exxpresstiredelivery,Course,2215 powell ave,erie,exxpress2215poweerie,50
5190,Exxpress Tire Delivery,exxpresstiredelivery,Course,2215 powell ave,erie,exxpress2215poweerie,50
5191,BEACON TIRE,beacontire,Course,98 BOX LANE,MCALESTER,beaconti98boxlanmcaleste,3
5192,Exxpress Tire Delivery,exxpresstiredelivery,Course,1275 Lehigh Station Rd,Rochester,exxpress1275lehirocheste,44
5193,Exxpress Tire Delivery,exxpresstiredelivery,Course,1275 Lehigh Station Rd,Rochester,exxpress1275lehirocheste,44
5194,Exxpress Tire Delivery,exxpresstiredelivery,Course,1275 Lehigh Station Rd,Rochester,exxpress1275lehirocheste,44
5195,good guys garage,goodguysgarage,Course,23 s 4th st,newark,goodguys23s4thstnewark,56
5196,K & M  TIRE,kmtire,Course,965  SPENCERVILLE RD,DELPHOS,kmtire965spencdelphos,0
5197,Schwartz and Nagle,schwartzandnagle,Course,900 Raritain Ave,Highland Park,schwartz900rarithighland,4
5198,Exxpress Tire Delivery,exxpresstiredelivery,Course,1275 Lehigh Station Rd,henrietta,exxpress1275lehihenriett,47
5199,Mountain Tires,mountaintires,Course,,,,0
5200,Tire Rama,tirerama,Course,1401 Industrial ave,Billings,tirerama1401indubillings,2
5201,Auto Teck & Tire Center,autotecktirecenter,Course,,,,0
5202,Auto Teck & Tire Center,autotecktirecenter,Course,,,,0
5203,David's Discount Tire,davidsdiscounttire,Course,,,,0
5204,Auto Teck & Tire Center,autotecktirecenter,Course,,,,0
5205,Auto Teck & Tire Center LLC,autotecktirecenter,Course,18581 SR 7,Marietta,autoteck18581sr7marietta,2
5206,The tire guys Midland,thetireguysmidland,Course,257 young st,Midland,thetireg257youngmidland,2
5207,Express Tire,expresstire,Course,1148 Industrial Ave,Escondido,expresst1148induescondid,43
5208,Exxpress Tire Delivery,exxpresstiredelivery,Course,1275 Lehigh Station Rd,Rochester,exxpress1275lehirocheste,34
5209,Campbell Tire,campbelltire,Course,101 West Burrell Street,Blairsville,campbell101westbblairsvi,2
5210,Schwartz & Nagle Tires Inc,schwartznagletires,Course,900 Raritan Ave,Highland Park,schwartz900rarithighland,2
5211,tire rama,tirerama,Course,1222 east park street,livingston,tirerama1222eastlivingst,28
5212,Exxpress Tire Delivery,exxpresstiredelivery,Course,1275 Lehigh Station Rd,Rochester,exxpress1275lehirocheste,34
5213,tire guys of midland,tireguysofmidland,Course,257 yonge street,midland,tireguys257yongemidland,70
5214,exxpress tire delivery,exxpresstiredelivery,Course,1275 Lehigh Station Rd,henrietta,exxpress1275lehihenriett,46
5215,exxpress tire delivery,exxpresstiredelivery,Course,1275 Lehigh Station Rd,henrietta,exxpress1275lehihenriett,45
5216,Exxpress Tire Delivery,exxpresstiredelivery,Course,1275 Lehigh Station Rd,Rochester,exxpress1275lehirocheste,34
5217,Blain's Farm & Fleet,blainsfarmfleet,Course,3507 E Racine St,Janesville,blainsfa3507eracjanesvil,0
5218,David's Discount Tires,davidsdiscounttires,Course,,,,0
5219,K&M Tire,kmtire,Course,965 Spencerville Rd,Delphos,kmtire965spencdelphos,62
5220,National Tire Warehouse,nationaltirewarehouse,Course,720 Gladiola,Salt Lake city,national720gladisaltlake,0
5221,Raine Tire and Auto,rainetireandauto,Course,501 s duncan dr,Tavares,rainetir501sdunctavares,0
5222,Advanced Auto and Tire Centers,advancedautoandtirecenters,Course,1267 E. Baseline Rd,Gilbert,advanced1267ebasgilbert,0
5223,Conrad's Tire Express & Total Car Care,conradstireexpresstotalcarcare,Course,1715 Chester Avenue,Cleveland,conradst1715chesclevelan,2
5224,Exxpress Tire Delivery,exxpresstiredelivery,Course,3390 steelway blvd so.,liverpool,exxpress3390steeliverpoo,44
5225,Exxpress Tire Delivery,exxpresstiredelivery,Course,3390 steelway blvd so.,liverpool,exxpress3390steeliverpoo,44
5226,Exxpress Tire Delivery,exxpresstiredelivery,Course,1275 Lehigh Station Rd,Rochester,exxpress1275lehirocheste,34
5227,K&W Tire,kwtire,Course,735 N Prince St,Lancaster,kwtire735nprinlancaste,46
5228,NTD Canada,ntdcanada,Course,656 Windmill,Dartmouth,ntdcanad656windmdartmout,6
5229,Statewide Tire,statewidetire,Course,1 Hensley Road,Champaign,statewid1hensleychampaig,61
5230,Exxpress Tire Delivery,exxpresstiredelivery,Course,1275 Lehigh Station Rd,Rochester,exxpress1275lehirocheste,34
5231,K&W Tire,kwtire,Course,735 N Prince St,Lancaster,kwtire735nprinlancaste,0
5232,dobbs tire and auto,dobbstireandauto,Course,5635 telegraph rd,oakville,dobbstir5635teleoakville,7
5233,American Tire Distributors,americantiredistributors,Course,6240 NW Mastin Lake Road,Huntsville,american6240nwmahuntsvil,0
5234,Sassafras Tire,sassafrastire,Course,4964 Peneil Rd,West Columbia,sassafra4964penewestcolu,14
5235,BBTA,bbta,Course,75 Pine Dr,Greencastle,bbta75pinedrgreencas,74
5236,Exxpress Tire,exxpresstire,Course,4490 Steelway Blvd S,Liverpool,exxpress4490steeliverpoo,80
5237,Exxpress Tire,exxpresstire,Course,4490 Steelway Blvd S,Liverpool,exxpress4490steeliverpoo,80
5238,US Autoforce,usautoforce,Course,425 Better Way,Appleton,usautofo425betteappleton,28
5239,EXXPRESS TIRE DELIVERY,exxpresstiredelivery,Course,4490 STEELWAY BLVD S.,LIVERPOOL,exxpress4490steeliverpoo,53
5240,EXXPRESS TIRE DELIVERY,exxpresstiredelivery,Course,4490 STEELWAY BLVD S.,LIVERPOOL,exxpress4490steeliverpoo,53
5241,WD Tire Warehouse,wdtirewarehouse,Course,3805 e livingston ave,columbus,wdtirewa3805elivcolumbus,0
5242,Cooper Tire & Rubber Company,coopertirerubber,Course,701 Lima Ave,Findlay,cooperti701limaafindlay,4
5243,L and M Tire,landmtire,Course,1148 Industrial Ave,Escondido,landmtir1148induescondid,42
5244,L and M Tire Co Inc dba Express Tire,landmtirecoincdbaexpresstire,Course,1148 Industrial Ave,Escondido,landmtir1148induescondid,26
5245,Exxpress Tire Delivery,exxpresstiredelivery,Course,1275 Lehigh Station Rd,Rochester,exxpress1275lehirocheste,34
5246,Tire Rama,tirerama,Course,1918 w northwest blvd,Spokane,tirerama1918wnorspokane,0
5247,Dakota Wholesale Tire,dakotawholesaletire,Course,2700 Main Ave.,Fargo,dakotawh2700mainfargo,2
5248,Cooper Tire & Rubber Company,coopertirerubber,Course,1435 Boggs Rd. Apt. 0720,Duluth,cooperti1435boggduluth,6
5249,Exxpress Tire Delivery,exxpresstiredelivery,Course,2215 powell ave,erie,exxpress2215poweerie,80
5250,Friendly Tire,friendlytire,Course,304 Cothren St,Wilkesboro,friendly304cothrwilkesbo,74
5251,exxpress tire delivery,exxpresstiredelivery,Course,4490 steelway blvd so.,liverpool,exxpress4490steeliverpoo,49
5252,exxpress tire delivery,exxpresstiredelivery,Course,4490 steelway blvd so.,liverpool,exxpress4490steeliverpoo,49
5253,commercialtire,commercialtire,Course,1591 yellowstone,pocatello,commerci1591yellpocatell,13
5254,Exxpress Tire Delivery,exxpresstiredelivery,Course,1275 Lehigh Station Rd,Rochester,exxpress1275lehirocheste,34
5255,Albertos Tire pros,albertostirepros,Course,2500 Isleta Blvd SW,Albuquerque,albertos2500islealbuquer,1
5256,Albertos Tire pros,albertostirepros,Course,2500 Isleta Blvd SW,Albuquerque,albertos2500islealbuquer,37
5257,Tire Discounter Group Inc.,tirediscountergroup,Course,95 John St.,Orangeville,tiredisc95johnstorangevi,74
5258,Advanced Auto and Tire Centers,advancedautoandtirecenters,Course,1947 N. Higley Road,Mesa,advanced1947nhigmesa,1
5259,Dave & Dean's Quality Tire,davedeansqualitytire,Course,166 Hwy 51 N,,,0
5260,NTD Canada,ntdcanada,Course,656 Windmill,Dartmouth,ntdcanad656windmdartmout,73
5261,AutoCzech,autoczech,Course,309 east oak street,west,autoczec309eastowest,34
5262,Tire depot,tiredepot,Course,110 Anne st,Barrie,tiredepo110annesbarrie,5
5263,WHAC Inc DBA Wilde Auto Plus,whacincdbawildeautoplus,Course,155 Hwy 36 S,Caldwell,whacincd155hwy36caldwell,0
5264,Big Al's Garage,bigalsgarage,Course,607 Monroe Street,Plymouth,bigalsga607monroplymouth,0
5265,Woodie Lee's Tire & AUTO,woodieleestireauto,Course,28097 cleveland ave,punta gorda,woodiele28097clepuntagor,4
5266,Tequesta Tire Co,tequestatire,Course,,,,0
5267,US Autoforce,usautoforce,Course,425 Better Way,Appleton,usautofo425betteappleton,47
5268,Tabor's Towing & Repair,taborstowingrepair,Course,433 S Main St,Marion,taborsto433smainmarion,5
5269,Cooper Tire & Rubber Company,coopertirerubber,Course,425 Better Way,Appleton,cooperti425betteappleton,57
5270,National Tire Distributor,nationaltiredistributor,Course,4041 North service rd,Burlington,national4041nortburlingt,57
5271,NTD(National Tire Distributors),ntdnationaltiredistributors,Course,4041 North Service road,Burlington,ntdnatio4041nortburlingt,46
5272,National Tire Distributors,nationaltiredistributors,Course,4041 North Service Rd,Burlington,national4041nortburlingt,72
5273,National Tire Distributors,nationaltiredistributors,Course,4041 North Service Rd Unit 3,Burlington,national4041nortburlingt,73
5274,NTD Canada,ntdcanada,Course,3-4041 North Service Road,Burlington,ntdcanad34041norburlingt,73
5275,National Tire Distributors,nationaltiredistributors,Course,4041 North Service Road,Burlington,national4041nortburlingt,2
5276,Boulevard Tire Center,boulevardtirecenter,Course,2788 Enterprise Rd,Orange City,boulevar2788enteorangeci,74
5277,National Tire Distributor,nationaltiredistributor,Course,4041 North Service Rd,Burlington,national4041nortburlingt,73
5278,Williston Tire Center,willistontirecenter,Course,1909 2ND Ave W,WIlliston,willisto19092ndawillisto,3
5279,Boulevard Tire,boulevardtire,Course,2788 Enterprise Rd,Orange City,boulevar2788enteorangeci,74
5280,Dick Kernick Service LLC.,dickkernickservicellc,Course,4470 Steubenville Pike,Pittsburgh,dickkern4470steupittsbur,0
5281,G.W. INVESTMENTS,gwinvestments,Course,,,,0
5282,TED'S TIRE DISCOUNTER,tedstirediscounter,Course,14-450 Woodlawn Rd.W,Guelph,tedstire14450wooguelph,1
5283,Tire Depot,tiredepot,Course,16 John Ave,Bristol,tiredepo16johnavbristol,2
5284,Arab wholesale tire,arabwholesaletire,Course,64N BRINDLEE MNT. PKWY.,Arab,arabwhol64nbrindarab,73
5285,Dash,dash,Course,,,,0
5286,Express Tire,expresstire,Course,1148 Industrial Ave,Escondido,expresst1148induescondid,14
5287,Ellijay Tire Company,ellijaytire,Course,583 Maddox Dr,Ellijay,ellijayt583maddoellijay,69
5288,total automotive,totalautomotive,Course,2183 sheridan dr,tonawanda,totalaut2183shertonawand,2
5289,Nation Tire Warehouse,nationtirewarehouse,Course,9180 W. Buckeye Rd.,Tolleson,nationti9180wbuctolleson,8
5290,Shriver Tire Service LLC,shrivertireservice,Course,2171 Otsego Avenue,Coshocton,shrivert2171otsecoshocto,0
5291,Exit 29 Garage and Quick Lube Inc,exit29garageandquicklube,Course,33485A Glove Dr,Glade Spring,exit29ga33485aglgladespr,74
5292,Tetrault tire pros,tetraulttirepros,Course,4075 Broadway,Eureka,tetrault4075broaeureka,74
5293,Tetrault Tire Pros,tetraulttirepros,Course,4075 Broadway,Eureka,tetrault4075broaeureka,1
5294,Tireseasy,tireseasy,Course,,,,0
5295,Ellijay Tire Company,ellijaytire,Course,583 maddox drive,ellijay,ellijayt583maddoellijay,74
5296,Northfield Tire Pros,northfieldtirepros,Course,3882 northampton rd,cuyahoga falls,northfie3882nortcuyahoga,74
5297,Taunton Tire (2009) Inc,tauntontire2009,Course,1406 Taunton Road East,Oshawa,tauntont1406taunoshawa,0
5298,dunn tire llc,dunntire,Course,6121 robinson rd,lockport,dunntire6121robilockport,48
5299,dunn tire llc,dunntire,Course,6121 robinson rd,lockport,dunntire6121robilockport,48
5300,dunn tire,dunntire,Course,2295 walden ave,cheektowaga,dunntire2295waldcheektow,49
5301,dunn tire,dunntire,Course,2295 walden ave,cheektowaga,dunntire2295waldcheektow,49
5302,Exxpress Tire Delivery,exxpresstiredelivery,Course,1275 Lehigh Station Rd,Rochester,exxpress1275lehirocheste,44
5303,Pmc tire Inc.,pmctire,Course,1155 rue Galt,Sherbrooke,pmctire1155ruegsherbroo,0
5304,exxpress tire delivery,exxpresstiredelivery,Course,4490 steelway blvd so.,liverpool,exxpress4490steeliverpoo,49
5305,exxpress tire delivery,exxpresstiredelivery,Course,4490 steelway blvd so.,liverpool,exxpress4490steeliverpoo,49
5306,Dobbs,dobbs,Course,15401 manchester rd,ballwin,dobbs15401manballwin,7
5307,Wooten Automotive and Towing LLC,wootenautomotiveandtowing,Course,124 W Main St,St Paris,wootenau124wmainstparis,2
5308,H & J Auto Repair LLC,hjautorepair,Course,406 W High Street,milton,hjautore406whighmilton,1
5309,Express Tire,expresstire,Course,1148 Industrial Ave,Escondido,expresst1148induescondid,42
