,Id,Name,Address1,City,Clean Name,Report,Key
5110,2017764,dick's auto specialties,1744 county rte. 28,pulaski,jrtire,Performance,dicksaut1744counpulaski
5111,2017765,jr tire,po box 2857,norris,davisplacellcdbakielerautomall,Performance,jrtirepobox285norris
5112,2017766,davis place llc dba kieler auto mall,3644 county rd. hhh,kieler,bb66servicestation,Performance,davispla3644counkieler
5113,2017767,b & b 66 service station,501 north 2nd st,clarksville,kudlaservicecenter,Performance,bb66serv501northclarksvi
5114,2017768,kudla service center,2733 south park road,bethel park,napatireandautosupply,Performance,kudlaser2733soutbethelpa
5115,2017769,napa tire and auto supply,900 w. cameron ave.,rockdale,lensauto,Performance,napatire900wcamerockdale
5116,2017770,lens auto inc,27 main st,norway,alpinemotor,Performance,lensauto27mainstnorway
5117,2017771,alpine motor co.,p o box 203,rindge,webstersgarage,Performance,alpinemopobox203rindge
5118,2017772,webster's garage,p0 b0x 1093,moravia,sullivanscarcarecenter,Performance,webstersp0b0x109moravia
5119,2017773,sullivans car care center,3500 brewerton road,north syracuse,skowhegantire,Performance,sullivan3500brewnorthsyr
5120,2017774,skowhegan tire,185 waterville rd,skowhegan,affordabletirestore,Performance,skowhega185waterskowhega
5121,2017775,affordable tire store,1503 fairfied ave,goshen,guystireservice,Performance,affordab1503fairgoshen
5122,2017776,guy's tire service,808 cottage st.,ashland,expresstireandautoservice,Performance,guystire808cottaashland
5123,2017777,express tire and auto service,4911 hwy 58,chattanooga,pricesservicecenter,Performance,expresst4911hwy5chattano
5124,2017778,prices service center,2592 ellett rd,christiansburg,discounttirebattery,Performance,pricesse2592ellechristia
5125,2017779,discount tire & battery,303 east main,edmore,highsierradbakenstire,Performance,discount303eastmedmore
5126,2017780,high sierra dba kens tire,po box 7645,so. lake tahoe,catronstireservice,Performance,highsierpobox764solaketa
5127,2017781,"catron's tire service, llc",1785 west lynchburg-salem turnpike,bedford,dugantire,Performance,catronst1785westbedford
5128,2017782,dugan tire,po box 1234,harlem,primetimeautorepair,Performance,dugantirpobox123harlem
5129,2017783,primetime auto repair llc,50 queen rd,gordonville,pjstireshop,Performance,primetim50queenrgordonvi
5130,2017784,pj's tire shop,265 washington st,st elizabeth,summytire,Performance,pjstires265washistelizab
5131,2017785,summy tire,418 s 36th st,quincy,madisonvilletire,Performance,summytir418s36thquincy
5132,2017786,madisonville tire,48 federal street,madisonville,samsautoservice,Performance,madisonv48federamadisonv
5133,2017787,sams auto service llc,18337 state highway 51,puxico,tirebargains,Performance,samsauto18337stapuxico
5134,2017788,tire bargains,1526 gravois,high ridge,chemasautotires,Performance,tirebarg1526gravhighridg
5135,2017789,chema's auto & tires llc,1634 s vine ave,tyler,peakesgarageauto,Performance,chemasau1634svintyler
5136,2017790,peakes garage & auto,258 breezy bay dr,gilbert,fultoncotire,Performance,peakesga258breezgilbert
5137,2017791,fulton co. tire,2379 e 150 s,rochester,chuckstire,Performance,fultonco2379e150rocheste
5138,2017792,chuck's tire llc,1575 m 76,st. helen,bestonetireofangola,Performance,chucksti1575m76sthelen
5139,2017793,best one tire of angola,1101 n wayne st,angola,elcaballo,Performance,bestonet1101nwayangola
5140,2017794,el caballo,1013 w. 5th. st.,san bernardino,cunninghamtire,Performance,elcaball1013w5thsanberna
5141,2017795,cunningham tire,351 hunt country farms road,martinsville,cooperstireauto,Performance,cunningh351huntcmartinsv
5142,2017796,coopers tire & auto,56 south courtland st,stoudsburg,shipmantireservice,Performance,cooperst56southcstoudsbu
5143,2017797,shipman tire service,1601 n hampton,desoto,rindlerautomotive,Performance,shipmant1601nhamdesoto
5144,2017798,rindler automotive llc,04692 sr 66,minster,horlacherandsherwood,Performance,rindlera04692sr6minster
5145,2017799,horlacher and sherwood inc,312 mile rd,tunkhannock,custertireautoparts,Performance,horlache312milertunkhann
5146,2017800,custer tire & auto parts,2991 berlin plank rd.,berlin,frankandsonsbodyworks,Performance,custerti2991berlberlin
5147,2017801,frank and sons body works,272 n. ballston ave,scotia,leitchfieldtire,Performance,frankand272nballscotia
5148,2017802,leitchfield tire,805 s main street,leitchfield,tireclinic,Performance,leitchfi805smainleitchfi
5149,2017803,tire clinic,57 cooper ave,johnstown,tbtire,Performance,tireclin57cooperjohnstow
5150,2017804,t & b tire,1803 east college avenue,mcalester,karnes,Performance,tbtire1803eastmcaleste
5151,2017805,karnes co.,p.o. box 79,quapaw,shortsautocare,Performance,karnescopobox79quapaw
5152,2017806,shorts auto care,22155 st rt 2,archbold,titantiresandautomotiveservices,Performance,shortsau22155strarchbold
5153,2017807,titan tires and automotive services,302 e. north main st.,flatonia,maverickautoservicevanstire,Performance,titantir302enortflatonia
5154,2017808,maverick auto service/vans tire,185 broad st.,wadsworth,tolersdoitbeststore,Performance,maverick185broadwadswort
5155,2017809,toler's do it best store,4 e. main st.,du quoin,avenuetireservice,Performance,tolersdo4emainstduquoin
5156,2017810,avenue tire & service,5797 w us 10,ludington,certifiedautooutlet,Performance,avenueti5797wus1ludingto
5157,2017811,certified auto outlet,5244 state hwy. 23,oneonta,homeheatinggarage,Performance,certifie5244statoneonta
5158,2017812,home heating garage,72 south 3rd street,hughesville,marshallhometowntire,Performance,homeheat72south3hughesvi
5159,2017813,marshall hometown tire,1503 e grand ave,marshall,quikeegasdiesel,Performance,marshall1503egramarshall
5160,2017814,quikee gas & diesel inc,18704 old triangle rd,triangle,tricountytireservice,Performance,quikeega18704oldtriangle
5161,2017815,tri county tire service,16618 east riverside drive,saint paul,thetirehouse,Performance,tricount16618eassaintpau
5162,2017816,the tire house inc,po box 829,wrens,buccolasautosvc,Performance,thetirehpobox829wrens
5163,2017817,buccola's auto svc.,201 west main street,falconer,wilsontire,Performance,buccolas201westmfalconer
5164,2017818,wilson tire co.,300 n. warpole,upper sandusky,prescottautomotive,Performance,wilsonti300nwarpuppersan
5165,2017819,prescott automotive llc,1121 west 1st north st,prescott,grandgorgetire,Performance,prescott1121westprescott
5166,2017820,grand gorge tire,po box 417,grand gorge,homeoilofnewhaven,Performance,grandgorpobox417grandgor
5167,2017821,home oil of new haven,9432 hwy. 100,new haven,wfhammertire,Performance,homeoilo9432hwy1newhaven
5168,2017822,w.f. hammer tire,601 north logan street,w. frankfort,sandystiresales,Performance,wfhammer601northwfrankfo
5169,2017823,sandy's tire sales,2380 elm road,cortland,logantiresalesandservice,Performance,sandysti2380elmrcortland
5170,2017824,logan tire sales and service,333 n venturi ave,crystal river,westernauto,Performance,logantir333nventcrystalr
5171,2017825,western auto,312 dewey,poteau,premiercarcare,Performance,westerna312deweypoteau
5172,2017826,premier car care,2579 military rd,niagara falls,blubaughstireandwheelsales,Performance,premierc2579miliniagaraf
5173,2017827,blubaugh's tire and wheel sales,11755 buchanan trail east.,waynesboro,millertire,Performance,blubaugh11755bucwaynesbo
5174,2017828,miller tire,403 freeport street,saxonburg,noblecotire,Performance,millerti403freepsaxonbur
5175,2017829,noble co tire,960 w north street,kendallville,hiwaytire,Performance,noblecot960wnortkendallv
5176,2017830,hi way tire,723 lincoln way w,massillon,hiwaytire,Performance,hiwaytir723lincomassillo
5177,2017831,hi way tire,1307 1st st ne,massillon,omaleystire,Performance,hiwaytir13071stsmassillo
5178,2017832,o'maley's tire,820 franklin street,clymer,bigmacstire,Performance,omaleyst820frankclymer
5179,2017833,big mac's tire,127 hampton avenue,greenwood,tjtire,Performance,bigmacst127hamptgreenwoo
5180,2017834,t&j tire,100 w 9th st,anderson,allproautoservice,Performance,tjtire100w9thsanderson
5181,2017835,all pro auto service inc.,2620 west maple ave,langhorne,buckleysautomotive,Performance,allproau2620westlanghorn
5182,2017836,buckleys automotive inc,2048 grand central ave,horseheads,rhcooperson,Performance,buckleys2048granhorsehea
5183,2017837,rh cooper & son,115 w. main street,salunga,searsportmotor,Performance,rhcooper115wmainsalunga
5184,2017838,searsport motor company,315 east main street,searsport,qualitytire2,Performance,searspor315eastmsearspor
5185,2017839,quality tire 2 llc,8173 scottsville rd,scottsville,anthonywaynetireauto,Performance,qualityt8173scotscottsvi
5186,2017840,anthony wayne tire & auto,7952 monclova rd.,monclova,midwestautocaretransmissioncenter,Performance,anthonyw7952moncmonclova
5187,2017841,midwest auto care & transmission center,1122 marquette rd.,lake station,fergusontireservice,Performance,midwesta1122marqlakestat
5188,2017842,ferguson tire service,3550 main st,weirton,simmonsrockwellford,Performance,ferguson3550mainweirton
5189,2017843,simmons rockwell ford,1160 county route 66,hornell,secondstreetautorepair,Performance,simmonsr1160counhornell
5190,2017844,second street auto repair,60439 highland rd,atlantic,pozzutosautoservice,Performance,secondst60439higatlantic
5191,2017845,pozzuto's auto service,1534 craig dr.,north huntingdon,factorytireoutlet,Performance,pozzutos1534crainorthhun
5192,2017846,factory tire outlet,110 locust street,ronceverte,westherrdodge,Performance,factoryt110locusroncever
5193,2017847,west herr dodge,3551 southwestern blvd,orchard park,shelormotormile,Performance,westherr3551soutorchardp
5194,2017848,shelor motor mile,po box 1499,christiansburg,newtonsserviceandparts,Performance,shelormopobox149christia
5195,2017849,newtons service and parts,601 n main,columbiana,genestire,Performance,newtonss601nmaincolumbia
5196,2017850,gene's tire,1930 east texas,bossier city,holttireautocenter,Performance,genestir1930eastbossierc
5197,2017851,holt tire & auto center,223 east main st,carbondale,simmonstireautomotive,Performance,holttire223eastmcarbonda
5198,2017852,simmons tire & automotive,2235 s. westwood blvd,poplar bluff,smtruckworld,Performance,simmonst2235swespoplarbl
5199,2017853,"s&m truck world, inc",2870 gulf to bay blvd,clearwater,allseasontireco,Performance,smtruckw2870gulfclearwat
5200,2017854,all season tire co. inc.,9400 lyndale ave. s,bloomington,rdsautosupplies,Performance,allseaso9400lyndblooming
5201,2017855,r.d.s. auto supplies,1411 st rt 147,dalmatia,lyonsfallstire,Performance,rdsautos1411strtdalmatia
5202,2017856,lyons falls tire inc.,p0 b0x 521,lyons falls,tirestop,Performance,lyonsfalp0b0x521lyonsfal
5203,2017857,tire stop,48 peyton st,barboursville,dennystire,Performance,tirestop48peytonbarbours
5204,2017858,denny's tire,293 arona rd,new stanton,scrantontrucktrailer,Performance,dennysti293aronanewstant
5205,2017859,scranton truck & trailer,501 main street,scranton,doraziosauto,Performance,scranton501mainsscranton
5206,2017860,dorazio's auto,205 main st,bentleyville,brewerbrewer,Performance,dorazios205mainsbentleyv
5207,2017861,brewer & brewer,214 west broadway st.,fulton,lakewoodfirestone,Performance,brewerbr214westbfulton
5208,2017862,lakewood firestone,13740 madison ave,lakewood,hindmantireautoparts,Performance,lakewood13740madlakewood
5209,2017863,"hindman tire & auto parts, inc.",66 ky hwy 80 e,hindman,keckleroilco,Performance,hindmant66kyhwy8hindman
5210,2017864,keckler oil co. inc.,310 w. eldora ave.,weeping water,onthegoquiklube,Performance,kecklero310weldoweepingw
5211,2017865,on the go quik lube,3716 fallston road,shelby,bestonetireserviceofclintoncounty,Performance,onthegoq3716fallshelby
5212,2017866,"best one tire & service of clinton county, inc",8322 old us hwy 50,breese,artsmufflertire,Performance,bestonet8322oldubreese
5213,2017867,art's muffler & tire,212 e. fayette,celina,wielandautomotive,Performance,artsmuff212efayecelina
5214,2017868,wieland automotive,3500 transit road,depew,roadmastertire,Performance,wielanda3500trandepew
5215,2017869,roadmaster tire,1001 crofton drive,waxhaw,ofeoil,Performance,roadmast1001crofwaxhaw
5216,2017870,ofe oil inc,214 chicago ave.,plattsmouth,uptownautomotive,Performance,ofeoilin214chicaplattsmo
5217,2017871,uptown automotive,po box 493,canandaigua,redsgarage,Performance,uptownaupobox493canandai
5218,2017872,red's garage,41 battle ave,cardondale,nationaldiscounttire2,Performance,redsgara41battlecardonda
5219,2017873,national discount tire 2,1008 albertson parkway,broussard,johnnysmufflershop,Performance,national1008albebroussar
5220,2017874,johnny's muffler shop,302 dr. martin luther king jr. street,hamburg,klinesservicestation,Performance,johnnysm302drmarhamburg
5221,2017875,kline's service station,p0 b0x 123,beaver springs,discountautorepair,Performance,klinessep0b0x123beaversp
5222,2017876,discount auto repair,236 vestal ave,endicott,mikebarneynissan,Performance,discount236vestaendicott
5223,2017877,mike barney nissan,16 countryside lane,williamsville,muellerstireservice,Performance,mikebarn16countrwilliams
5224,2017878,"mueller's tire service, inc.",506 s. fourth st.,ste. genevieve,franklintiredistributors,Performance,muellers506sfourstegenev
5225,2017879,franklin tire distributors,1165 old forge rd.,callaway,ellentontireandauto,Performance,franklin1165oldfcallaway
5226,2017880,ellenton tire and auto,128 baker street,ellenton,chucksservice,Performance,ellenton128bakerellenton
5227,2017881,chucks service,923 walnut st,new bavaria,bigboystoys,Performance,chucksse923walnunewbavar
5228,2017882,big boys toys,115 leonard street,bennington,firstclassauto,Performance,bigboyst115leonabenningt
5229,2017883,first class auto,173 stock road,hannibal,schieldstire,Performance,firstcla173stockhannibal
5230,2017884,schields tire,98 front street,port jervis,wheelhousetire,Performance,schields98frontsportjerv
5231,2017885,wheel house tire inc.,8630 e. garvey ave.,rosemead,andystireautocenter,Performance,wheelhou8630egarrosemead
5232,2017886,andy's tire & auto center,p0 b0x 582,smithton,alpinemeadowstire,Performance,andystirp0b0x582smithton
5233,2017887,alpine meadows tire llc,722 ragersville road nw,sugarcreek,paulsgarage,Performance,alpineme722ragersugarcre
5234,2017888,pauls garage,7 canaan rd,waymart,brandtchainsaw,Performance,paulsgar7canaanrwaymart
5235,2017889,brandt chain saw,230 co rd 317,chamois,rbfries,Performance,brandtch230cord3chamois
5236,2017890,r.b. fries inc.,900 main st,vandling,keistercustomtire,Performance,rbfriesi900mainsvandling
5237,2017891,keister custom tire,22009 us rte. 30,minerva,butlertire,Performance,keisterc22009usrminerva
5238,2017892,butler tire,8 pittsburgh rd,butler,kingstireservice,Performance,butlerti8pittsbubutler
5239,2017893,kings tire service,602 fairway st,blue field,wholesalecustoms,Performance,kingstir602fairwbluefiel
5240,2017894,wholesale customs,200 marlon drive,higgston,melbournebeachexxon,Performance,wholesal200marlohiggston
5241,2017895,melbourne beach exxon,904 oak st.,melbourne beach,easternwarehousedistributors,Performance,melbourn904oakstmelbourn
5242,2017896,"eastern warehouse distributors, inc.",355 south flowers mill rd,langhorne,timsautotire,Performance,easternw355southlanghorn
5243,2017897,tim's auto & tire,310 highway 65,glenville,thetirebarn,Performance,timsauto310highwglenvill
5244,2017898,the tire barn inc.,13687 f.m. 206,tyler,holttire,Performance,thetireb13687fm2tyler
5245,2017899,holt tire company,252 northside dr southwest,atlanta,aaacarcareplus,Performance,holttire252northatlanta
5246,2017900,aaa car care plus,8120 main street,williamsville,palestinetirecenterllc,Performance,aaacarca8120mainwilliams
5247,2017901,"palestine tire center, llc.",109 crockett,palestine,goodchoicetires,Performance,palestin109crockpalestin
5248,2017902,good choice tires,5966 thornhill drive,riverside,bbautomotive,Performance,goodchoi5966thorriversid
5249,2017903,b & b automotive,913 n. front st. rt 31,mchenry,bobstirecenter,Performance,bbautomo913nfronmchenry
5250,2017904,bob's tire center,614 walnut st,red bluff,tireworldoffrederick,Performance,bobstire614walnuredbluff
5251,2017905,tire world of frederick,5702 industry la,frederick,leroysautosales,Performance,tireworl5702indufrederic
5252,2017906,leroys auto sales,144 main street,tupper lake,evendaletiresales,Performance,leroysau144mainstupperla
5253,2017907,evendale tire sales,265 end road,richfield,milamdiscounttire,Performance,evendale265endrorichfiel
5254,2017908,milam discount tire,510 independence st,liberty,robertpaul,Performance,milamdis510indepliberty
5255,2017909,robert paul inc.,214 sconondoa st,oneida,csitirellcdbasalemtireservice,Performance,robertpa214sconooneida
5256,2017910,csi tire llc dba salem tire service,2300 e state st,salem,colonialtire,Performance,csitirel2300estasalem
5257,2017911,colonial tire inc,25762 route 83,mundelein,premiertireautomotive,Performance,colonial25762roumundelei
5258,2017912,premier tire & automotive,6017 halter rd,farmington,waltssmallcars,Performance,premiert6017haltfarmingt
5259,2017913,walt's small cars,po box 286,harlan,familyautotireservice,Performance,waltssmapobox286harlan
5260,2017914,family auto & tire service,po box 301,newton grove,schmitztire,Performance,familyaupobox301newtongr
5261,2017915,schmitz tire,149 s 8th st,connellsville,motorworldautomotivegroup,Performance,schmitzt149s8thsconnells
5262,2017916,motorworld automotive group,150 motorworld drive,wilkes barre,martinsautorepair,Performance,motorwor150motorwilkesba
5263,2017917,martin's auto repair,1 millen st,wayland,goodrichautoworks,Performance,martinsa1millenswayland
5264,2017918,goodrich auto works llc,7255 worth road,bath,monteithtiregoshen,Performance,goodrich7255wortbath
5265,2017919,monteith tire - goshen,1021 n. greene rd.,goshen,theshop,Performance,monteith1021ngregoshen
5266,2017920,the shop,310 w 7th ave,augusta,kellyharristiredbanewusedtires,Performance,theshop310w7thaaugusta
5267,2017921,kelly harris tire dba new & used tires,930 north palestine,athens,twincitiesautomotive,Performance,kellyhar930northathens
5268,2017922,twin cities automotive,1709 rt 21,shortsville,randystire,Performance,twinciti1709rt21shortsvi
5269,2017923,randys tire,13641 tuolumne rd,sonora,wittboys,Performance,randysti13641tuosonora
5270,2017924,"witt boys, inc",288 main st,limon,lehightonkia,Performance,wittboys288mainslimon
5271,2017925,lehighton kia,21 blakslee blvd dr east,lehighton,burlsautomotive,Performance,lehighto21blaksllehighto
5272,2017926,burl's automotive,2004 desiard st,monroe,whartonsautoservice,Performance,burlsaut2004desimonroe
5273,2017927,wharton's auto service,2201 lumber ave,wheeling,usedtirecenter,Performance,whartons2201lumbwheeling
5274,2017928,used tire center,1010 n. hwy. 19,emory,orangetire,Performance,usedtire1010nhwyemory
5275,2017929,orangetire,160 caroline st,orange,ruskcountyfarmsupply,Performance,orangeti160carolorange
5276,2017930,rusk county farm supply,po box 38,ladysmith,classiccustomsrepair,Performance,ruskcounpobox38ladysmit
5277,2017931,classic customs & repair,206 s. amin,onslow,brackettsmufflertire,Performance,classicc206saminonslow
5278,2017932,brackett's muffler & tire,po box 93,tishomingo,wrwilliams,Performance,brackettpobox93tishomin
5279,2017933,w.r. williams,1404 east main street,mayo,hallstire,Performance,wrwillia1404eastmayo
5280,2017934,halls tire,3592 cedar lakes dr,ripley,riostires,Performance,hallstir3592cedaripley
5281,2017935,rios tires,5600 south 23rd street,mcallen,koritastire,Performance,riostire5600soutmcallen
5282,2017936,koritas tire,34996 yucaipa blvd.,yucaipa,genestire,Performance,koritast34996yucyucaipa
5283,2017937,gene's tire,15745 hwy 17 south,crocker,theofeberhardt,Performance,genestir15745hwycrocker
5284,2017938,theo f eberhardt inc.,4344 main st.,whitehall,laketirecenter,Performance,theofebe4344mainwhitehal
5285,2017939,lake tire center inc,8125 edgemont rd,greers ferry,competitiontirealignment,Performance,laketire8125edgegreersfe
5286,2017940,competition tire & alignment,1499 route 715,stroudsburg,howardtire,Performance,competit1499routstroudsb
5287,2017941,howard tire,102 hwy 47,columbiana,abeloffnissan,Performance,howardti102hwy47columbia
5288,2017942,abeloff nissan,3259 route 611,altemose,poconotirebrake,Performance,abeloffn3259routaltemose
5289,2017943,pocono tire & brake,"11 foundry street, suite # 101",stoudsburg,murrayautomotive,Performance,poconoti11foundrstoudsbu
5290,2017944,murray automotive,1731 a douthit ct,powhatan,merrills,Performance,murrayau1731adoupowhatan
5291,2017945,merrills inc,817 bell ave,cadillac,haroldsautoparts,Performance,merrills817bellacadillac
5292,2017946,harold's auto parts,po box 440,wewahitchica,homeoil,Performance,haroldsapobox440wewahitc
5293,2017947,home oil company,po box 230,fayette,charliesautomotive,Performance,homeoilcpobox230fayette
5294,2017948,charlies automotive inc.,1700 county rd. a,liberty center,gamactautoservicellcdbagamack,Performance,charlies1700counlibertyc
5295,2017949,g a mact auto service llc dba g a mack,1218 witchtrot rd,wakefield,tiptoptoys,Performance,gamactau1218witcwakefiel
5296,2017950,tip top toys,2582 haas ave,clearwater,mohawkvalleytire,Performance,tiptopto2582haasclearwat
5297,2017951,mohawk valley tire,210 canal st,fort plain,saelllcdbaschrodertire,Performance,mohawkva210canalfortplai
5298,2017952,"sael, llc dba schroder tire co.",p.o. box 766,flippin,dbarentnrollcustomwheelstires,Performance,saelllcdpobox766flippin
5299,2017953,dba rent n roll custom wheels & tires,2402 williamson county pkwy,marion,triplettire,Performance,dbarentn2402willmarion
5300,2017954,triple t tire,36 n. water st.,black river falls,serviceplusauto,Performance,triplett36nwaterblackriv
5301,2017955,service plus auto,5106a elk river rd,elkview,alfredautocenter,Performance,servicep5106aelkelkview
5302,2017956,alfred auto center,6989 rt 21,almond,performancetirelube,Performance,alfredau6989rt21almond
5303,2017957,performance tire & lube,p o box 108,elgin,fastautoservicetechnologies,Performance,performapobox108elgin
5304,2017958,fast auto service technologies,1264 w. state st,salem,cttire,Performance,fastauto1264wstasalem
5305,2017959,c&t tire,908 s. virginia,terrell,lorenzostiretowing,Performance,cttire908svirgterrell
5306,2017960,lorenzo's tire & towing,12810 s. main st.,los angeles,galaxyautoplace,Performance,lorenzos12810smalosangel
5307,2017961,galaxy auto place inc,2338 union road,west seneca,rlautomotive,Performance,galaxyau2338uniowestsene
5308,2017962,r & l automotive llc,123 progress st.,east stroudsburg,greasedlightn,Performance,rlautomo123progreaststro
5309,2017963,greased lightn,6467 hwy. 41,ringgold,bobstire,Performance,greasedl6467hwy4ringgold
5310,2017964,bob's tire,4540 valley rd,berkley springs,abtautoparts,Performance,bobstire4540vallberkleys
5311,2017965,a b & t auto parts,304 south 3rd street,racine,premiumautorepair,Performance,abtautop304southracine
5312,2017966,premium auto repair,116 w. perry,port clinton,nolimit,Performance,premiuma116wperrportclin
5313,2017967,"no limit, inc.",6503 belair rd,baltimore,daystireauto,Performance,nolimiti6503belabaltimor
5314,2017968,day's tire & auto,40310 business hwy 290,waller,minookamotorsales,Performance,daystire40310buswaller
5315,2017969,minooka motor sales,4141 birney ave,moosic,clarselmwoodautomotive,Performance,minookam4141birnmoosic
5316,2017970,clars elmwood automotive,870 elmwood avenue,rochester,degenhardttire,Performance,clarselm870elmworocheste
5317,2017971,degenhardt tire,615 w. garland,west salem,degenhardttire,Performance,degenhar615wgarlwestsale
5318,2017972,degenhardt tire,18933 state hwy 71,norwalk,poorboystires,Performance,degenhar18933stanorwalk
5319,2017973,poor boys tires,po box 237,henderson,mikestireshop,Performance,poorboyspobox237henderso
5320,2017974,mikes tire shop,428 cumberland st,caldwell,tylerautomotive,Performance,mikestir428cumbecaldwell
5321,2017975,tyler automotive,2801 e 62nd st.,indianapolis,hardinsburgtire,Performance,tyleraut2801e62nindianap
5322,2017976,hardinsburg tire,307 old hwy 60,hardinsburg,glenmontfamilytire,Performance,hardinsb307oldhwhardinsb
5323,2017977,glenmont family tire,52 rte 9w,glenmont,luvtoyota,Performance,glenmont52rte9wglenmont
5324,2017978,luv toyota,2632 tompkins rd.,jamestown,kevins66,Performance,luvtoyot2632tompjamestow
5325,2017979,kevin's 66,615 e. central blvd,anadarko,taylorautoexpress,Performance,kevins66615ecentanadarko
5326,2017980,taylor auto express,10102 kleckley dr.,houston,jerrystirehouse,Performance,taylorau10102klehouston
5327,2017981,jerry's tire house,1728 franklin avenue,waco,lavontireservice,Performance,jerrysti1728franwaco
5328,2017982,lavon tire service,11090 hwy 205,lavon,buchanantire,Performance,lavontir11090hwylavon
5329,2017983,buchanan tire,5240 marsh road,waynesboro,brokenspoketireautocenter,Performance,buchanan5240marswaynesbo
5330,2017984,broken spoke tire & auto center inc.,300 airport rd,paragould,tirewholesalersplus,Performance,brokensp300airpoparagoul
5331,2017985,tire wholesalers plus,525 northland dr.,rockford,brownsautoservice,Performance,tirewhol525northrockford
5332,2017986,browns auto service,rr 1 box 15,kahoka,albertvillediscounttire,Performance,brownsaurr1box15kahoka
5333,2017987,albertville discount tire,221 n broad st,albertville,specialtytire,Performance,albertvi221nbroaalbertvi
5334,2017988,specialty tire llc,po box 1746,seminole,countrysiderepair,Performance,specialtpobox174seminole
5335,2017989,countryside repair,1301 wohlert street,angola,northernautotire,Performance,countrys1301wohlangola
5336,2017990,northern auto & tire,10155 honor hwy.,honor,hogansvillepartsservice,Performance,northern10155honhonor
5337,2017991,hogansville parts & service,1760 mobley bridge rd,hogansville,bestonetireserviceofmarionin,Performance,hogansvi1760moblhogansvi
5338,2017992,best one tire & service of marion in,302 e 4th st,marion,kendrickmotors,Performance,bestonet302e4thsmarion
5339,2017993,"kendrick motors, inc",15 duvall rd,chatsworth,westerntire,Performance,kendrick15duvallchatswor
5340,2017994,western tire,71593 road 388,mccook,mannstirewheelconnection,Performance,westernt71593roamccook
5341,2017995,mann's tire & wheel connection,11330 fm 1960 west,houston,thompsonmotors,Performance,mannstir11330fm1houston
5342,2017996,thompson motors,11263 route 98,attica,bestonetireserviceofvincennes,Performance,thompson11263rouattica
5343,2017997,"best one tire & service of vincennes, inc",18 s. 6th st.,vincennes,jerrystirecenter,Performance,bestonet18s6thstvincenne
5344,2017998,jerry's tire center,394 n. high street,chillicothe,stevestireservices,Performance,jerrysti394nhighchillico
5345,2017999,steve's tire services,568 central avenue,bridgewater,hanifintireservicecenter,Performance,stevesti568centrbridgewa
5346,2018000,hanifin tire & service center inc,4452 frenchmans rd,verona,skandertire,Performance,hanifint4452frenverona
5347,2018001,skander tire,1667 evans city road,evans city,usatire,Performance,skandert1667evanevanscit
5348,2018002,usa tire,1501 e dorothy ln,kettering,bestonetireserviceofnewburgh,Performance,usatire1501edorketterin
5349,2018003,"best one tire & service of newburgh, inc",7800 fruitwood lane,newburgh,jprautotire,Performance,bestonet7800fruinewburgh
5350,2018004,jpr auto & tire,114 n. market st.,holmesville,internationaltirecenter,Performance,jprautot114nmarkholmesvi
5351,2018005,international tire center inc.,707 w baseline,san bernardino,napierschevron,Performance,internat707wbasesanberna
5352,2018006,napier's chevron,502 east main street,scottsville,savagehyundai,Performance,napiersc502eastmscottsvi
5353,2018007,savage hyundai,9 parkside ave,reading,sidsautoshop,Performance,savagehy9parksidreading
5354,2018008,sids auto shop,807 wellington way,macon,donsautorepair,Performance,sidsauto807wellimacon
5355,2018009,dons auto repair,6175 east main street,portland,preischelbrothers,Performance,donsauto6175eastportland
5356,2018010,preischel brothers,2890 pleasant ave.,hamburg,barnestire,Performance,preische2890pleahamburg
5357,2018011,barnes tire,316 logan drive,westminster,mitchellautoservice,Performance,barnesti316loganwestmins
5358,2018012,mitchell auto service,522 n mitchell street,cadillac,rodstiretown,Performance,mitchell522nmitccadillac
5359,2018013,rod's tire town,1139 maysville ave,zanesville,matthewsmotorcar,Performance,rodstire1139mayszanesvil
5360,2018014,matthews motor car,1856 north williamson rd,covington,schremmerservicecenter,Performance,matthews1856nortcovingto
5361,2018015,schremmer service center,200 s jefferson ave,eatonton,vistatire,Performance,schremme200sjeffeatonton
5362,2018016,vista tire,202 n court st,medina,sanfernandotire,Performance,vistatir202ncourmedina
5363,2018017,san fernando tire,1500 san fernando rd.,san fernando,keithsautorepair,Performance,sanferna1500sanfsanferna
5364,2018018,keiths auto repair,4219 jefferson hwy,jefferson,49tiremart,Performance,keithsau4219jeffjefferso
5365,2018019,49 tire mart,3338 simpson hwy 49,mendenhall,visionkiaoffairport,Performance,49tirema3338simpmendenha
5366,2018020,vision kia of fairport,15 brimsdown circle,fairport,nationwideautoservice,Performance,visionki15brimsdfairport
5367,2018021,nationwide auto service,5555 brookpark road,parma,expresstowing,Performance,nationwi5555brooparma
5368,2018022,express towing,199 wells st,murphysboro,froemlingtiresupply,Performance,expresst199wellsmurphysb
5369,2018023,"froemling tire & supply, inc.",1089 tanner rd.,ava,discounttirecentersbyram,Performance,froemlin1089tannava
5370,2018024,discount tire centers byram,55 hwy 206,stanhope,jimcartertire,Performance,discount55hwy206stanhope
5371,2018025,jim carter tire,508 e vienna st,anna,annatireautocenter,Performance,jimcarte508evienanna
5372,2018026,anna tire & auto center,90 richview dr.,anna,speedwaytireautocenter,Performance,annatire90richvianna
